event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2020-02-01 06:02:47 UTC,cart,5733056,1.48758E+18,,beautix,9.37,234694046,849a2412-52e9-4293-9fbb-5c4c2e3f9a72
2020-02-01 06:02:50 UTC,view,5847851,1.48758E+18,appliances.environment.vacuum,irisk,9.37,537303086,bfe648cf-24c4-4a49-a5e8-9cbe0b779d07
2020-02-01 06:02:50 UTC,view,5649271,1.48758E+18,,concept,12.22,387600276,af3789ab-2e15-48a7-b12d-136cdb7dd37b
2020-02-01 06:02:52 UTC,cart,5615144,1.48758E+18,,,4.76,608880641,6667dc88-abda-49a7-914a-56a26766bd0f
2020-02-01 06:02:55 UTC,remove_from_cart,5844426,1.48758E+18,,,4.75,569341467,e6d069c6-9337-448e-bb8e-8ceccb1ea345
2020-02-01 06:02:55 UTC,view,5884059,2.11533E+18,,,3.67,534804495,45fe87a4-d46a-46f5-9b39-71e1831f260d
2020-02-01 06:02:55 UTC,view,5563800,1.48758E+18,,,3,599816971,cc74257e-db0d-4179-a0b9-5d5a06343255
2020-02-01 06:02:55 UTC,view,5819114,1.48758E+18,,bpw.style,0.79,608355851,0dbaaaed-314e-4c23-ba7d-1c4a95d5d281
2020-02-01 06:02:55 UTC,view,5899838,2.11533E+18,,,3.97,608468265,c27d70f3-d496-423b-baf9-d75e422c444c
2020-02-01 06:02:56 UTC,cart,5785651,1.48758E+18,,milv,1.59,427857792,c1e30748-c059-426a-933a-31eb94930726
2020-02-01 06:02:56 UTC,remove_from_cart,5843638,1.48758E+18,,f.o.x,6.03,477938238,0f7246e5-d2b2-4143-a80c-3c79c65a94f2
2020-02-01 06:02:57 UTC,view,5814042,1.784E+18,,grattol,10.32,569577543,26be1f14-8a8e-4477-8a3a-f759d700ba39
2020-02-01 06:02:57 UTC,view,5686977,1.48758E+18,,,3.02,592804950,87391fb0-c5bc-4a61-8dae-c0be19046199
2020-02-01 06:02:58 UTC,remove_from_cart,5804661,1.48758E+18,,,5.4,605826636,ddd594f7-b89e-4148-96ab-affb94479db1
2020-02-01 06:02:59 UTC,view,5826000,1.48758E+18,,lianail,6.33,608882450,fb4e280e-02d3-4961-aaea-4f265f5661a3
2020-02-01 06:03:02 UTC,remove_from_cart,5585658,1.48758E+18,,,0.71,569341467,e6d069c6-9337-448e-bb8e-8ceccb1ea345
2020-02-01 06:03:03 UTC,cart,5736173,1.48758E+18,,haruyama,3.97,420853921,55ec94aa-31b0-4c95-863b-a59cba638e44
2020-02-01 06:03:04 UTC,view,5899865,2.11533E+18,,,4.62,608468265,cb97191d-a9f2-499d-be56-a61965ca9c00
2020-02-01 06:03:07 UTC,cart,5811663,1.48758E+18,,irisk,2.48,608875644,c296883d-112d-41ee-95ee-3af6bbe04135
2020-02-01 06:03:07 UTC,cart,5736174,1.48758E+18,,haruyama,3.97,420853921,55ec94aa-31b0-4c95-863b-a59cba638e44
2020-02-01 06:03:07 UTC,view,5769934,1.48758E+18,,kapous,3.65,579013433,57a85740-bb9f-450e-b844-eeff02ac8ccf
2020-02-01 06:03:08 UTC,cart,5732036,1.48758E+18,,domix,3.14,608881421,b0ec19a7-70a9-42f0-ad9a-4982b4bb18b9
2020-02-01 06:03:08 UTC,view,5896177,1.48758E+18,,,4.76,599816971,cc74257e-db0d-4179-a0b9-5d5a06343255
2020-02-01 06:03:09 UTC,view,5854882,1.48758E+18,,irisk,0.95,605826636,ddd594f7-b89e-4148-96ab-affb94479db1
2020-02-01 06:03:10 UTC,view,5875377,2.08414E+18,,,2.05,587063787,85a10ad2-dc76-43e3-9bd0-2d5e714a33b3
2020-02-01 06:03:11 UTC,view,5885321,1.48758E+18,,trind,12.98,499401947,964596b0-5e5d-4a48-9edd-b066a689bdaa
2020-02-01 06:03:11 UTC,view,5917178,1.48758E+18,,,16.35,538665391,5c9b7aa3-3612-4c78-a6e4-d92b8c3ee4bb
2020-02-01 06:03:13 UTC,view,5770041,1.48758E+18,,kapous,2.81,608882992,afb73c50-73d6-4f15-9cb1-6533a7782f9b
2020-02-01 06:03:14 UTC,view,5811663,1.48758E+18,,irisk,2.48,608875644,c296883d-112d-41ee-95ee-3af6bbe04135
2020-02-01 06:03:14 UTC,view,5834176,2.15119E+18,,runail,0.9,608882880,d1ce379c-3a95-4cb8-b428-aac327b7b1f1
2020-02-01 06:03:16 UTC,view,5716560,1.48758E+18,,,0.79,544847736,8032a6c2-c8c5-43a3-ae75-20a4170748f7
2020-02-01 06:03:17 UTC,view,5627738,1.48758E+18,,ingarden,9.44,608882450,fb4e280e-02d3-4961-aaea-4f265f5661a3
2020-02-01 06:03:18 UTC,view,5699730,1.48758E+18,,,2.7,608468265,d7a1a723-4ea3-45dc-9350-9266b2c9b85c
2020-02-01 06:03:20 UTC,cart,5685669,1.48758E+18,,runail,2.38,532320252,d3a250b8-9380-4691-ba45-5aa425fd2453
2020-02-01 06:03:20 UTC,view,5738964,1.48758E+18,,kapous,5.08,608883021,31086337-2d8c-43a3-9676-a9b69a427a0e
2020-02-01 06:03:21 UTC,remove_from_cart,5724282,1.48758E+18,,irisk,2.48,569341467,e6d069c6-9337-448e-bb8e-8ceccb1ea345
2020-02-01 06:03:25 UTC,view,5686278,1.48758E+18,,masura,1.57,535734892,745261c4-3abe-4966-9c88-90ddadf624e2
2020-02-01 06:03:26 UTC,view,5829707,1.48758E+18,,concept,3.16,587512714,a2d3240b-2c70-451f-afab-7939c3243305
2020-02-01 06:03:26 UTC,view,5841296,1.48758E+18,,irisk,1.9,584918228,78ae0e8c-ce7d-4248-bc2a-9990d39a8d94
2020-02-01 06:03:27 UTC,view,5550700,1.48758E+18,,,5.4,608880730,960bed18-b733-4494-aa41-8ca0f0768920
2020-02-01 06:03:30 UTC,remove_from_cart,5857360,1.48758E+18,,runail,1.51,416159615,8717a4bf-eb50-497a-9e41-a30218968471
2020-02-01 06:03:32 UTC,view,5891257,1.48758E+18,,metzger,3.97,569872706,2c27295d-7deb-4c17-b399-eb648a932f84
2020-02-01 06:03:33 UTC,view,5908741,1.48758E+18,,,1.59,608468265,fb82df40-530b-4e08-965e-1e0297995ac1
2020-02-01 06:03:33 UTC,view,5911193,1.48758E+18,,dewal,2.16,584918228,22986630-9525-4f7d-b14c-102586e0c37a
2020-02-01 06:03:34 UTC,cart,5884210,1.48758E+18,,,10.63,460890388,376524a2-fc43-4c5c-b96c-8e28aed62bd8
2020-02-01 06:03:37 UTC,remove_from_cart,5686278,1.48758E+18,,masura,1.57,535734892,745261c4-3abe-4966-9c88-90ddadf624e2
2020-02-01 06:03:37 UTC,remove_from_cart,5686278,1.48758E+18,,masura,1.57,535734892,745261c4-3abe-4966-9c88-90ddadf624e2
2020-02-01 06:03:37 UTC,view,5761411,1.48758E+18,,ingarden,2.86,608355851,0dbaaaed-314e-4c23-ba7d-1c4a95d5d281
2020-02-01 06:03:40 UTC,remove_from_cart,5896177,1.48758E+18,,,4.76,599816971,cc74257e-db0d-4179-a0b9-5d5a06343255
2020-02-01 06:03:40 UTC,view,5903935,1.48758E+18,,,1.59,608468265,ef2ed0e4-9d1f-4194-be49-2ee27c70e0df
2020-02-01 06:03:41 UTC,remove_from_cart,5896177,1.48758E+18,,,4.76,599816971,cc74257e-db0d-4179-a0b9-5d5a06343255
2020-02-01 06:03:45 UTC,view,5812937,1.48758E+18,,kinetics,11.43,562921149,e334e6da-6a30-4a20-921f-dbd8820ece28
2020-02-01 06:03:45 UTC,view,5819114,1.48758E+18,,bpw.style,0.79,608355851,0dbaaaed-314e-4c23-ba7d-1c4a95d5d281
2020-02-01 06:03:46 UTC,view,5884033,1.48758E+18,,,4.06,599816971,cc74257e-db0d-4179-a0b9-5d5a06343255
2020-02-01 06:03:47 UTC,view,5911875,1.48758E+18,,estel,17.46,477170158,85dc5656-86b6-4337-a24a-05adfafa0f00
2020-02-01 06:03:48 UTC,view,5776515,1.48758E+18,,,4.92,578981594,cf2a71a9-ca49-4290-a434-54f12fc5b987
2020-02-01 06:03:48 UTC,view,5694897,1.48758E+18,,,1.27,608882652,6b0a4430-a6a8-4be9-8f5b-d617af4dd110
2020-02-01 06:03:48 UTC,view,5809303,1.48758E+18,,bpw.style,0.79,608355851,0dbaaaed-314e-4c23-ba7d-1c4a95d5d281
2020-02-01 06:03:49 UTC,cart,5772165,1.48758E+18,,grattol,6.27,608880641,6667dc88-abda-49a7-914a-56a26766bd0f
2020-02-01 06:03:49 UTC,view,5896186,1.48758E+18,,jessnail,35.27,536663605,8cd8b68e-3f1b-4ec2-abf2-760009630a14
2020-02-01 06:03:49 UTC,view,5714051,1.48758E+18,,beautix,9.37,234694046,849a2412-52e9-4293-9fbb-5c4c2e3f9a72
2020-02-01 06:03:49 UTC,view,5767573,1.48758E+18,,,14.27,599368982,aff19f63-9bf4-4849-be1c-064895fb20ea
2020-02-01 06:03:50 UTC,view,5903958,1.48758E+18,,,1.59,608468265,8cf48a3a-952d-43ec-8dce-e0febc467d09
2020-02-01 06:03:51 UTC,cart,5835859,1.48758E+18,,,0.63,606666850,4b4e4f4c-eb15-9020-1e7f-bfb67b1d500d
2020-02-01 06:03:52 UTC,view,5856207,1.48758E+18,,uskusi,4.13,579490259,d47bca17-fa79-4151-8945-ce4ce8052d6e
2020-02-01 06:03:54 UTC,remove_from_cart,5694376,1.48758E+18,,zinger,1.11,416159615,8717a4bf-eb50-497a-9e41-a30218968471
2020-02-01 06:03:54 UTC,remove_from_cart,5694376,1.48758E+18,,zinger,1.11,416159615,8717a4bf-eb50-497a-9e41-a30218968471
2020-02-01 06:03:54 UTC,view,4591,1.48758E+18,,runail,5.95,565824703,c72e325f-cd6a-4186-b74f-b7763afd2056
2020-02-01 06:03:56 UTC,view,5854579,1.48758E+18,appliances.environment.vacuum,jessnail,5.71,537303086,e7f38b97-984e-4264-ba2f-8386923748b8
2020-02-01 06:03:59 UTC,view,5904330,1.48758E+18,,,1.59,608468265,11679596-992c-47cd-9ea8-939960cac6d2
2020-02-01 06:04:00 UTC,view,5861279,1.48758E+18,,,30.95,417965169,86059073-f757-49c1-bdae-1ecc7f15a57e
2020-02-01 06:04:02 UTC,view,5888080,1.48758E+18,,shik,24.6,606196554,f93d2574-676d-407c-9fd5-fd16ffe503a2
2020-02-01 06:04:03 UTC,cart,5649244,1.48758E+18,,,5.56,519246567,72b254ca-f49b-5cea-fad8-f6836bad4a94
2020-02-01 06:04:04 UTC,cart,5783987,1.48758E+18,,,4.75,608880641,6667dc88-abda-49a7-914a-56a26766bd0f
2020-02-01 06:04:04 UTC,remove_from_cart,5724586,1.48758E+18,,irisk,2.48,569341467,e6d069c6-9337-448e-bb8e-8ceccb1ea345
2020-02-01 06:04:04 UTC,remove_from_cart,5565062,1.48758E+18,,,3,605471960,1a0d15b0-2fe3-45e5-a805-5a0d06cc3c89
2020-02-01 06:04:04 UTC,view,5809912,1.60294E+18,,grattol,5.24,608883241,b61dc7f9-e20e-45a7-bf8f-34d1d8672fcc
2020-02-01 06:04:05 UTC,remove_from_cart,5724586,1.48758E+18,,irisk,2.48,569341467,e6d069c6-9337-448e-bb8e-8ceccb1ea345
2020-02-01 06:04:05 UTC,view,5734531,1.48758E+18,,haruyama,3.97,498954286,4318e29d-6e5b-4354-9129-0caf7d6a5f0f
2020-02-01 06:04:06 UTC,remove_from_cart,5796978,1.48758E+18,,masura,1.73,605471960,1a0d15b0-2fe3-45e5-a805-5a0d06cc3c89
2020-02-01 06:04:06 UTC,view,5759348,1.48758E+18,,milv,10.48,420042641,aef8e45d-06bc-4219-9c55-7bf5efe9a385
2020-02-01 06:04:06 UTC,view,5691002,1.48758E+18,,bluesky,3.97,535734892,745261c4-3abe-4966-9c88-90ddadf624e2
2020-02-01 06:04:08 UTC,cart,5649244,1.48758E+18,,,5.56,519246567,72b254ca-f49b-5cea-fad8-f6836bad4a94
2020-02-01 06:04:08 UTC,cart,5723529,1.48758E+18,,runail,2.94,608880641,6667dc88-abda-49a7-914a-56a26766bd0f
2020-02-01 06:04:09 UTC,view,5738964,1.48758E+18,,kapous,5.08,608883021,31086337-2d8c-43a3-9676-a9b69a427a0e
2020-02-01 06:04:11 UTC,view,5693527,1.48758E+18,,,5.56,608877644,34f34713-faee-4397-89d2-29979f6db56b
2020-02-01 06:04:12 UTC,view,5769875,1.48758E+18,,kapous,3.65,420519198,3be27f44-ffd1-4c4c-ac47-f2a7978fb66c
2020-02-01 06:04:12 UTC,view,5904368,1.48758E+18,,,1.59,608468265,4830b6a4-2009-471f-a30d-200201b1e9ae
2020-02-01 06:04:14 UTC,remove_from_cart,5685882,1.48758E+18,,,1.59,416159615,8717a4bf-eb50-497a-9e41-a30218968471
2020-02-01 06:04:16 UTC,cart,5691002,1.48758E+18,,bluesky,3.97,535734892,745261c4-3abe-4966-9c88-90ddadf624e2
2020-02-01 06:04:17 UTC,view,5846445,2.15119E+18,,browxenna,19.52,568737586,8bd623b1-9478-4a44-9dbe-a46d8e22fc86
2020-02-01 06:04:19 UTC,view,5714066,1.48758E+18,,beautix,14.13,234694046,849a2412-52e9-4293-9fbb-5c4c2e3f9a72
2020-02-01 06:04:20 UTC,cart,5693527,1.48758E+18,,,5.56,608877644,34f34713-faee-4397-89d2-29979f6db56b
2020-02-01 06:04:20 UTC,view,5770056,1.48758E+18,,kapous,2.81,579013433,57a85740-bb9f-450e-b844-eeff02ac8ccf
2020-02-01 06:04:20 UTC,view,5693593,1.48758E+18,,estel,2.62,608883241,4c98a05e-032f-4da1-9003-79115244009f
2020-02-01 06:04:21 UTC,view,5904751,1.48758E+18,,,1.59,608468265,d9ea4b1f-f62c-47de-bf9e-796602955503
2020-02-01 06:04:23 UTC,view,5817690,1.48758E+18,,,0.79,608704392,3bef2ea7-52a6-4134-989b-f1f3f287c72f
2020-02-01 06:04:24 UTC,view,5875755,2.08414E+18,,,2.05,587063787,85a10ad2-dc76-43e3-9bd0-2d5e714a33b3
2020-02-01 06:04:26 UTC,view,4591,1.48758E+18,,runail,5.95,565824703,c72e325f-cd6a-4186-b74f-b7763afd2056
2020-02-01 06:04:27 UTC,cart,5734589,1.48758E+18,,haruyama,3.97,420853921,55ec94aa-31b0-4c95-863b-a59cba638e44
2020-02-01 06:04:29 UTC,cart,5770041,1.48758E+18,,kapous,2.81,608882992,afb73c50-73d6-4f15-9cb1-6533a7782f9b
2020-02-01 06:04:29 UTC,remove_from_cart,5724633,1.48758E+18,,irisk,2.48,569341467,e6d069c6-9337-448e-bb8e-8ceccb1ea345
2020-02-01 06:04:29 UTC,remove_from_cart,5724633,1.48758E+18,,irisk,2.48,569341467,e6d069c6-9337-448e-bb8e-8ceccb1ea345
2020-02-01 06:04:29 UTC,view,5921822,2.11533E+18,,,4.95,579490259,d47bca17-fa79-4151-8945-ce4ce8052d6e
2020-02-01 06:04:30 UTC,view,5904802,1.48758E+18,,,1.59,608468265,201a79c2-f75f-4bec-96fe-89f8ca02bc0f
2020-02-01 06:04:31 UTC,view,5898369,1.784E+18,,ecolab,4.87,608883058,acdf1bc3-d981-425b-922b-5ac43c21613d
2020-02-01 06:04:32 UTC,cart,5818479,1.48758E+18,,,3,608874356,633de054-0b81-425d-9365-671d5fb56f42
2020-02-01 06:04:33 UTC,view,5809910,1.60294E+18,,grattol,5.24,594511865,a39fb38b-5f12-47fc-87f9-dd10b7d5d858
2020-02-01 06:04:34 UTC,view,5846437,1.48758E+18,,browxenna,45.24,575603942,22761ff7-0576-4c13-8a22-9afca39c5e6b
2020-02-01 06:04:35 UTC,view,5901855,2.0074E+18,apparel.glove,benovy,5.49,475720349,83627663-efa7-443e-a06d-5375b77090f3
2020-02-01 06:04:35 UTC,view,5828610,1.48758E+18,,solomeya,2.06,608883357,b7e6fb0f-edb2-4c72-ae0e-b32bfaaf19dc
2020-02-01 06:04:36 UTC,view,5649518,1.48758E+18,,,6.35,608874356,1b7d7b0b-f755-425b-94ef-9c39c9b1459f
2020-02-01 06:04:37 UTC,remove_from_cart,5887006,1.48758E+18,,,1.59,569341467,e6d069c6-9337-448e-bb8e-8ceccb1ea345
2020-02-01 06:04:37 UTC,view,5839023,1.48758E+18,,,3.97,560896496,79c28f62-a529-40ac-8a0f-672e88a0b884
2020-02-01 06:04:38 UTC,view,7652,1.48758E+18,,,2.86,579476980,0972c29d-fd36-4b8d-ab5f-2c8db5c3d996
2020-02-01 06:04:38 UTC,view,5693526,1.48758E+18,,,5.56,608877644,34f34713-faee-4397-89d2-29979f6db56b
2020-02-01 06:04:40 UTC,view,5867583,1.48758E+18,,kims,25.38,593117799,858e706f-fc96-48f6-a751-c75d4925fed8
2020-02-01 06:04:42 UTC,view,5902897,1.48758E+18,,,1.59,608468265,5bf7e9f8-7a4f-4ae3-9e32-b3a6ae9af782
2020-02-01 06:04:44 UTC,view,5889487,1.95828E+18,,severina,2.86,568835990,5fc38e31-a6f9-4419-a328-4316a08c81ad
2020-02-01 06:04:47 UTC,view,5809910,1.60294E+18,,grattol,5.24,605768883,96c75dfd-5f64-4638-ae25-af014431c21a
2020-02-01 06:04:48 UTC,cart,5598854,1.48758E+18,,,2.86,450544918,7c972c06-16ac-4dd1-b7de-93c532c9a33f
2020-02-01 06:04:48 UTC,view,5818395,1.48758E+18,,bpw.style,1.59,608468265,09c2878c-1477-4c53-9b51-58e4d7e0abe4
2020-02-01 06:04:50 UTC,cart,5911193,1.48758E+18,,dewal,2.16,584918228,22986630-9525-4f7d-b14c-102586e0c37a
2020-02-01 06:04:51 UTC,view,5696111,1.48758E+18,,irisk,2.54,535734892,745261c4-3abe-4966-9c88-90ddadf624e2
2020-02-01 06:04:53 UTC,view,5848909,1.48758E+18,,bpw.style,0.79,594807642,76a48004-80a6-44f1-b238-ca74edfab34d
2020-02-01 06:04:54 UTC,view,5809910,1.60294E+18,,grattol,5.24,608883424,3603b1b6-7f74-4c47-a56b-11b346af7bca
2020-02-01 06:04:55 UTC,view,5713028,1.48758E+18,,f.o.x,5.24,608874356,8d4109bb-9f73-4ac7-8247-a5344bda8463
2020-02-01 06:04:56 UTC,view,5713028,1.48758E+18,,f.o.x,5.24,608874356,d9395ffb-0018-4dd8-866a-2fc979ddb598
2020-02-01 06:04:57 UTC,view,5906115,1.48758E+18,,bpw.style,1.27,608468265,66b050ff-693e-4575-a1f4-e6f3e7180d27
2020-02-01 06:04:58 UTC,view,5835961,1.48758E+18,,irisk,2.06,588649205,6270b742-20b5-424e-8edb-7c1f575af8c5
2020-02-01 06:05:01 UTC,cart,5751422,1.48758E+18,,uno,10.95,232572995,5d104c73-25e2-7106-8a39-4c4a625390fe
2020-02-01 06:05:01 UTC,view,5835960,1.48758E+18,,irisk,2.06,588649205,6270b742-20b5-424e-8edb-7c1f575af8c5
2020-02-01 06:05:03 UTC,cart,5901855,2.0074E+18,apparel.glove,benovy,5.49,475720349,83627663-efa7-443e-a06d-5375b77090f3
2020-02-01 06:05:03 UTC,view,5840087,1.48758E+18,,,4.59,496652539,14f6c242-d1c9-4e24-90ce-c8709a0ebe1d
2020-02-01 06:05:04 UTC,view,5770055,1.48758E+18,,kapous,2.81,432796504,c071c93b-2cc5-4220-927c-b8caaa954373
2020-02-01 06:05:05 UTC,view,5899852,2.11533E+18,,,4.46,579490259,d47bca17-fa79-4151-8945-ce4ce8052d6e
2020-02-01 06:05:06 UTC,cart,5773376,1.48758E+18,,runail,2.78,608012726,6fc0aa66-a892-4584-b80c-a91c6c448aa3
2020-02-01 06:05:06 UTC,view,5877610,1.48758E+18,,bpw.style,1.27,608468265,ce5311b0-d3a2-4dc4-a333-2c06ea73c5a2
2020-02-01 06:05:07 UTC,view,5693527,1.48758E+18,,,5.56,608877644,34f34713-faee-4397-89d2-29979f6db56b
2020-02-01 06:05:07 UTC,view,5867639,1.48758E+18,,kims,28.56,593117799,858e706f-fc96-48f6-a751-c75d4925fed8
2020-02-01 06:05:08 UTC,view,5770041,1.48758E+18,,kapous,2.81,608882992,afb73c50-73d6-4f15-9cb1-6533a7782f9b
2020-02-01 06:05:12 UTC,view,5776884,1.48758E+18,,beautix,9.37,234694046,849a2412-52e9-4293-9fbb-5c4c2e3f9a72
2020-02-01 06:05:13 UTC,cart,5839667,1.48758E+18,,masura,2.37,608866261,8bf879e1-8fae-4e5c-9147-18e4b52be609
2020-02-01 06:05:14 UTC,cart,5835924,1.48758E+18,,irisk,1.51,606666850,4b4e4f4c-eb15-9020-1e7f-bfb67b1d500d
2020-02-01 06:05:14 UTC,cart,5859205,1.48758E+18,,,2.86,606666850,4b4e4f4c-eb15-9020-1e7f-bfb67b1d500d
2020-02-01 06:05:14 UTC,cart,83872,1.48758E+18,,,6.03,606666850,4b4e4f4c-eb15-9020-1e7f-bfb67b1d500d
2020-02-01 06:05:14 UTC,remove_from_cart,5771964,1.48758E+18,,,0.95,605284580,45daddb5-ee31-4bb7-9f21-60bb6fceea70
2020-02-01 06:05:14 UTC,view,5867775,1.48758E+18,,kims,52.37,593117799,858e706f-fc96-48f6-a751-c75d4925fed8
2020-02-01 06:05:15 UTC,view,5858967,1.48758E+18,,de.lux,0.79,608468265,ea89d08f-5d9b-4f00-8fbd-7b37dfaa5d43
2020-02-01 06:05:15 UTC,view,5875381,2.08414E+18,,,2.05,587063787,85a10ad2-dc76-43e3-9bd0-2d5e714a33b3
2020-02-01 06:05:19 UTC,remove_from_cart,5776130,1.48758E+18,,art-visage,1.98,605284580,45daddb5-ee31-4bb7-9f21-60bb6fceea70
2020-02-01 06:05:19 UTC,view,5809912,1.60294E+18,,grattol,5.24,608882450,fb4e280e-02d3-4961-aaea-4f265f5661a3
2020-02-01 06:05:21 UTC,view,5870363,1.48758E+18,,,8.73,519246567,72b254ca-f49b-5cea-fad8-f6836bad4a94
2020-02-01 06:05:22 UTC,view,5911183,1.48758E+18,,avene,33.4,608882348,b4e8a191-65dc-45f4-b85c-b188d99c3bfa
2020-02-01 06:05:23 UTC,cart,5904927,1.48758E+18,,runail,1.9,544847736,8032a6c2-c8c5-43a3-ae75-20a4170748f7
2020-02-01 06:05:23 UTC,view,88765,1.48758E+18,,ingarden,5.56,413722487,9d07e619-9976-477e-a1b3-5966ebd3cd6f
2020-02-01 06:05:23 UTC,view,5901620,1.48758E+18,,freedecor,2.38,608468265,f7391f40-1d1c-410d-8ec2-64531bfae2ef
2020-02-01 06:05:24 UTC,cart,5310,1.48758E+18,,runail,0.4,606666850,4b4e4f4c-eb15-9020-1e7f-bfb67b1d500d
2020-02-01 06:05:24 UTC,view,5711791,1.48758E+18,,,26.97,557040355,b541fc98-6c59-478f-8eb6-c2265996292a
2020-02-01 06:05:25 UTC,cart,5818396,1.48758E+18,,bpw.style,1.59,608317073,d5c1dde1-48de-4743-9c7c-bb4f23f58364
2020-02-01 06:05:25 UTC,view,5685404,2.08926E+18,,ardell,6.9,607881953,53568e5f-88d6-44c2-b7df-8c5b9849d1fc
2020-02-01 06:05:26 UTC,cart,5759279,1.48758E+18,,irisk,1.11,605284580,45daddb5-ee31-4bb7-9f21-60bb6fceea70
2020-02-01 06:05:28 UTC,cart,5759279,1.48758E+18,,irisk,1.11,605284580,45daddb5-ee31-4bb7-9f21-60bb6fceea70
2020-02-01 06:05:29 UTC,cart,5594598,1.48758E+18,,,2.86,450544918,7c972c06-16ac-4dd1-b7de-93c532c9a33f
2020-02-01 06:05:29 UTC,remove_from_cart,5846803,1.48758E+18,,browxenna,10.16,605284580,45daddb5-ee31-4bb7-9f21-60bb6fceea70
2020-02-01 06:05:30 UTC,view,5911875,1.48758E+18,,estel,17.46,477170158,85dc5656-86b6-4337-a24a-05adfafa0f00
2020-02-01 06:05:30 UTC,view,5816172,1.60294E+18,,grattol,5.24,594511865,a39fb38b-5f12-47fc-87f9-dd10b7d5d858
2020-02-01 06:05:32 UTC,view,5800788,1.48758E+18,,,4.52,608882174,86d08ba6-ca6b-4677-8591-6359b2f141ca
2020-02-01 06:05:33 UTC,view,5918769,1.48758E+18,,oniq,18.25,538665391,616c24c5-774a-400e-9a0c-a7075a722cb1
2020-02-01 06:05:34 UTC,view,5901620,1.48758E+18,,freedecor,2.38,608468265,4cb29817-a70b-49b6-879a-6a0ad70f2f07
2020-02-01 06:05:34 UTC,view,5836496,2.15119E+18,,nagaraku,4.76,608883634,af2fed3b-193f-4857-9c11-7905af3f0bcc
2020-02-01 06:05:35 UTC,view,5816166,1.60294E+18,,grattol,5.24,579490259,d47bca17-fa79-4151-8945-ce4ce8052d6e
2020-02-01 06:05:36 UTC,view,5839412,1.48758E+18,,lovely,3.16,560896496,79c28f62-a529-40ac-8a0f-672e88a0b884
2020-02-01 06:05:39 UTC,view,5877487,1.48758E+18,,freedecor,2.38,608468265,06d93ee1-4fcb-4a96-bac3-69887d6dc529
2020-02-01 06:05:41 UTC,view,5776886,1.48758E+18,,beautix,9.37,234694046,849a2412-52e9-4293-9fbb-5c4c2e3f9a72
2020-02-01 06:05:42 UTC,cart,8200,1.48758E+18,,,3,416159615,8717a4bf-eb50-497a-9e41-a30218968471
2020-02-01 06:05:42 UTC,view,5804664,1.48758E+18,,,4.54,605284580,45daddb5-ee31-4bb7-9f21-60bb6fceea70
2020-02-01 06:05:44 UTC,view,5759509,1.48758E+18,,,3.97,608874356,6cd1f323-cc58-47ce-8b9d-88659500f8e3
2020-02-01 06:05:44 UTC,view,5699074,1.48758E+18,,zinger,4.13,608883680,26494d2c-f2cd-4079-a488-2714cc54e8d8
2020-02-01 06:05:45 UTC,cart,5841326,1.89143E+18,,,3.95,608317073,d5c1dde1-48de-4743-9c7c-bb4f23f58364
2020-02-01 06:05:45 UTC,view,5823936,1.48758E+18,appliances.environment.vacuum,polarus,57.94,579492396,4e951d90-99bc-4d1e-8234-3f900edd6487
2020-02-01 06:05:45 UTC,view,5870363,1.48758E+18,,,8.73,519246567,72b254ca-f49b-5cea-fad8-f6836bad4a94
2020-02-01 06:05:45 UTC,view,5759509,1.48758E+18,,,3.97,608874356,ffe87ce3-30b6-4222-b950-d4304a20cff5
2020-02-01 06:05:46 UTC,view,5708586,1.48758E+18,,,4.27,608877644,34f34713-faee-4397-89d2-29979f6db56b
2020-02-01 06:05:47 UTC,cart,5809871,1.60516E+18,,grattol,3.02,601334212,322be9c2-3621-425a-83e9-b8743f606f66
2020-02-01 06:05:50 UTC,view,5850281,1.48758E+18,,marathon,137.78,421521835,42e756ee-d411-44f1-a231-3ef9f7ba9a17
2020-02-01 06:05:50 UTC,view,5901621,1.48758E+18,,freedecor,2.38,608468265,3f3d7dab-2c25-4e5e-9e1a-34eaad561ff2
2020-02-01 06:05:51 UTC,view,5814047,1.48758E+18,,grattol,6.27,460890388,376524a2-fc43-4c5c-b96c-8e28aed62bd8
2020-02-01 06:05:51 UTC,view,5759508,1.48758E+18,,,3.97,608874356,4d7d93e1-d7ad-4e93-a788-711ac0d5e8ee
2020-02-01 06:05:52 UTC,view,5759508,1.48758E+18,,,3.97,608874356,6df6d27e-d590-465d-84e4-87c8f842239f
2020-02-01 06:05:53 UTC,cart,5697328,1.48758E+18,,,0.83,535734892,745261c4-3abe-4966-9c88-90ddadf624e2
2020-02-01 06:05:54 UTC,cart,5839412,1.48758E+18,,lovely,3.16,560896496,79c28f62-a529-40ac-8a0f-672e88a0b884
2020-02-01 06:05:54 UTC,view,5769934,1.48758E+18,,kapous,3.65,579013433,03a94aac-bcde-446a-ab92-1b4349cd1843
2020-02-01 06:05:55 UTC,view,5804043,1.48758E+18,,bluesky,3.97,540120917,f7ad5443-893d-434c-83cb-9d39fb538946
2020-02-01 06:05:55 UTC,view,5850856,1.48758E+18,,coxir,21.86,552708858,304bc1a3-a3b2-4fb1-8f69-ee8aab7b9e68
2020-02-01 06:05:58 UTC,view,8206,1.48758E+18,,,3.02,578203984,5b187b14-bf86-4400-a93f-452f146265c6
