timestamp,name,TOC,activity,Priority_Code,case_id,DeviceType,Device,event_message
08:02.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,MARKET,Substation1027BLKCARMARKETSIGNALRECEIVEDNORMALCHG-DET
08:04.0,ML,TMS,TOCGR,4,Substation1027,LN,Device4416,Substation1027LNDevice4416#1CARRIERLEVLNORMALCHG-DET
08:04.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,MARKET,Substation1027BLKCARMARKETSIGNALRECEIVEDNORMALCHG-DET
08:50.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
08:59.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device775,Substation1039BLKCARDevice775SIGNALRECEIVEDNORMALCHG-DET
08:59.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device144,Substation621BLKCARDevice144SIGNALRECEIVEDTRIPENABLEDCHG-DET
09:02.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device775,Substation1039BLKCARDevice775SIGNALRECEIVEDTRIPENABLEDCHG-DET
09:03.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device144,Substation621BLKCARDevice144SIGNALRECEIVEDTRIPENABLEDCHG-DET
09:07.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device775,Substation1039BLKCARDevice775SIGNALRECEIVEDTRIPENABLEDCHG-DET
09:08.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device144,Substation621BLKCARDevice144SIGNALRECEIVEDNORMALCHG-DET
09:11.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device144,Substation621BLKCARDevice144SIGNALRECEIVEDNORMALCHG-DET
09:12.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device775,Substation1039BLKCARDevice775SIGNALRECEIVEDNORMALCHG-DET
09:14.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device775,Substation1039BLKCARDevice775SIGNALRECEIVEDNORMALCHG-DET
09:15.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device144,Substation621BLKCARDevice144SIGNALRECEIVEDTRIPENABLEDCHG-DET
09:21.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device775,Substation1039BLKCARDevice775SIGNALRECEIVEDTRIPENABLEDCHG-DET
09:21.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device144,Substation621BLKCARDevice144SIGNALRECEIVEDTRIPENABLEDCHG-DET
09:24.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device144,Substation621BLKCARDevice144SIGNALRECEIVEDNORMALCHG-DET
09:25.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device775,Substation1039BLKCARDevice775SIGNALRECEIVEDNORMALCHG-DET
09:28.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device144,Substation621BLKCARDevice144SIGNALRECEIVEDTRIPENABLEDCHG-DET
09:28.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device775,Substation1039BLKCARDevice775SIGNALRECEIVEDTRIPENABLEDCHG-DET
09:33.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device144,Substation621BLKCARDevice144SIGNALRECEIVEDNORMALCHG-DET
09:34.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device775,Substation1039BLKCARDevice775SIGNALRECEIVEDNORMALCHG-DET
09:36.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device144,Substation621BLKCARDevice144SIGNALRECEIVEDNORMALCHG-DET
09:38.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device775,Substation1039BLKCARDevice775SIGNALRECEIVEDNORMALCHG-DET
09:40.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device144,Substation621BLKCARDevice144SIGNALRECEIVEDNORMALCHG-DET
09:40.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device775,Substation1039BLKCARDevice775SIGNALRECEIVEDNORMALCHG-DET
11:31.0,ML,TMS,TOCLR,4,Substation723,BLKCAR,Device139,Substation723BLKCARDevice139CHECKBACKTESTINPROGRESSCHG-DET
11:34.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
12:04.0,ML,TMS,TOCLR,4,Substation723,BLKCAR,Device139,Substation723BLKCARDevice139CHECKBACKTESTNORMALCHG-DET
16:37.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device349,Substation687BLKCARDevice349SIGNALRECEIVEDNORMALCHG-DET
22:37.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
23:35.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device122,Substation1039BLKCARDevice122SIGNALRECEIVEDNORMALCHG-DET
23:36.0,ML,TMS,TOCBY,4,Substation996,BLKCAR,Device144,Substation996BLKCARDevice144CHECKBACKTESTINPROGRESSCHG-DET
23:38.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device122,Substation1039BLKCARDevice122SIGNALRECEIVEDNORMALCHG-DET
23:44.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device122,Substation1039BLKCARDevice122SIGNALRECEIVEDTRIPENABLEDCHG-DET
23:48.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device122,Substation1039BLKCARDevice122SIGNALRECEIVEDTRIPENABLEDCHG-DET
23:50.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L514,Substation1037BLKCARL514SIGNALRECEIVEDTRIPENABLEDCHG-DET
23:50.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device122,Substation1039BLKCARDevice122SIGNALRECEIVEDTRIPENABLEDCHG-DET
23:53.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L514,Substation1037BLKCARL514SIGNALRECEIVEDNORMALCHG-DET
24:00.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device122,Substation1039BLKCARDevice122SIGNALRECEIVEDNORMALCHG-DET
24:00.0,ML,TMS,TOCFC,4,Substation1039,BLKCAR,Device122,Substation1039BLKCARDevice122SIGNALRECEIVEDNORMALCHG-DET
24:05.0,ML,TMS,TOCBY,4,Substation996,BLKCAR,Device144,Substation996BLKCARDevice144CHECKBACKTESTNORMALCHG-DET
24:52.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERLOSSCHG-DET
29:23.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERNORMALCHG-DET
36:15.0,ML,TMS,TOCNL,4,Substation1451,RELAY,SEL2407_CLOCK,Substation1451RELAYSEL2407_CLOCKCLOCKSIGNALALARMCHG-DET
36:42.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDBLOCKTRIPCHG-DET
36:44.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDBLOCKTRIPCHG-DET
36:46.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDNORMALCHG-DET
38:21.0,ML,TMS,TOCNL,4,Substation1451,RELAY,SEL2407_CLOCK,Substation1451RELAYSEL2407_CLOCKCLOCKSIGNALNORMALCHG-DET
39:27.0,ML,TMS,TOCPA,4,Substation879,LN,414,Substation879LN414AMPGUNBALANCED11.1CURRENTVALUE11.1AMPGHIGHLIMITVALUE10.9
39:47.0,ML,TMS,TOCPA,4,Substation879,LN,414,Substation879LN414AMPGNORMAL4.1CURRENTVALUE4.1AMPGHIGHLIMITVALUE10.9
42:18.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
48:48.0,ML,TMS,TOCPB,4,Substation362,BLKCAR,Device778,Substation362BLKCARDevice778CHECKBACKTESTINPROGRESSCHG-DET
48:54.0,ML,TMS,TOCPB,4,Substation362,BLKCAR,Device778,Substation362BLKCARDevice778CHECKBACKTESTINPROGRESSCHG-DET
49:00.0,ML,TMS,TOCPB,4,Substation362,BLKCAR,Device778,Substation362BLKCARDevice778CHECKBACKTESTINPROGRESSCHG-DET
49:02.0,ML,TMS,TOCPB,4,Substation362,BLKCAR,Device778,Substation362BLKCARDevice778CHECKBACKTESTINPROGRESSCHG-DET
49:08.0,ML,TMS,TOCPB,4,Substation362,BLKCAR,Device778,Substation362BLKCARDevice778CHECKBACKTESTINPROGRESSCHG-DET
49:15.0,ML,TMS,TOCPB,4,Substation362,BLKCAR,Device778,Substation362BLKCARDevice778CHECKBACKTESTNORMALCHG-DET
50:42.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
51:27.0,ML,TMS,TOCBR,4,Substation740,GCB,20580_HI_PRESS,Substation740GCB20580_HI_PRESSHEATERLOSSCHG-DET
55:01.0,ML,TMS,TOCBR,4,Substation740,GCB,20580_HI_PRESS,Substation740GCB20580_HI_PRESSHEATERNORMALCHG-DET
55:29.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
55:38.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
59:00.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
59:02.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
59:05.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
59:07.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
59:08.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
59:12.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
59:12.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
59:17.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
59:18.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDBLOCKTRIPCHG-DET
59:20.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDBLOCKTRIPCHG-DET
59:23.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDBLOCKTRIPCHG-DET
59:26.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDBLOCKTRIPCHG-DET
59:27.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDBLOCKTRIPCHG-DET
59:28.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
59:30.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
59:47.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDTRIPENABLEDCHG-DET
59:49.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDNORMALCHG-DET
59:59.0,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265BLKCARSTUTR_PR1_UPLCCARRIERLEVELNORMALCHG-DET
00:02.0,ML,TMS,TOCSR,4,Substation1051,BLKCAR,Device292,Substation1051BLKCARDevice292SIGNALRECEIVEDNORMALCHG-DET
00:02.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device20,Substation621BLKCARDevice20SIGNALRECEIVEDTRIPENABLEDCHG-DET
00:03.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R7962_NATCHEZ,Substation1058BLKCARDevice4575SIGNALRECEIVEDNORMALCHG-DET
00:03.0,ML,TMS,TOCPB,4,Substation1459,BLKCAR,Device285,Substation1459BLKCARDevice285SIGNALXMITALARMCHG-DET
00:03.0,ML,TMS,TOCED,4,Substation78,BLKCAR,Device753,Substation78BLKCARDevice753SIGNALRECEIVEDNORMALCHG-DET
00:03.0,ML,TMS,TOCBR,4,Substation611,BLKCAR,L752_PULSAR,Substation611BLKCARL752_PULSARSIGNALRECEIVEDNORMALCHG-DET
00:04.0,ML,TMS,TOCNL,4,Substation1424,BLKCAR,R8018_STAND,Substation1424BLKCARR8018_STANDSIGNALRECEIVEDBLOCKTRIPCHG-DET
00:04.0,ML,TMS,TOCBR,4,Substation611,BLKCAR,L752_PULSAR,Substation611BLKCARL752_PULSARSIGNALRECEIVEDBLOCKTRIPCHG-DET
00:04.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDNORMALCHG-DET
00:04.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
00:05.0,ML,TMS,TOCLR,4,Substation844,BLKCAR,Device676,Substation844BLKCARDevice676TRANSMITTERNORMALCHG-DET
00:05.0,ML,TMS,TOCLR,4,Substation844,BLKCAR,Device676,Substation844BLKCARDevice676CARRIERLEVELNORMALCHG-DET
00:05.0,ML,TMS,TOCLR,4,Substation723,BLKCAR,Device516,Substation723BLKCARDevice516SIGNALRECEIVEDNORMALCHG-DET
00:05.0,ML,TMS,TOCLR,4,Substation169,BLKCAR,SLYVNX,Substation169BLKCARSLYVNXSIGNALRECEIVEDNORMALCHG-DET
00:05.0,ML,TMS,TOCFC,4,Substation795,BLKCAR,Device775,Substation795BLKCARDevice775SIGNALRECEIVEDNORMALCHG-DET
00:05.0,ML,TMS,TOCLR,4,Substation1303,BLKCAR,Device111,Substation1303BLKCARDevice111SIGNALRECEIVEDNORMALCHG-DET
00:07.0,ML,TMS,TOCLR,4,Substation723,BLKCAR,Device516,Substation723BLKCARDevice516SIGNALRECEIVEDNORMALCHG-DET
00:07.0,ML,TMS,TOCNL,4,Substation1424,BLKCAR,R8018_STAND,Substation1424BLKCARR8018_STANDSIGNALRECEIVEDNORMALCHG-DET
00:07.0,ML,TMS,TOCBR,4,Substation611,BLKCAR,L752_PULSAR,Substation611BLKCARL752_PULSARSIGNALRECEIVEDNORMALCHG-DET
00:07.0,ML,TMS,TOCSR,4,Substation1051,BLKCAR,Device292,Substation1051BLKCARDevice292SIGNALRECEIVEDTRIPENABLEDCHG-DET
00:07.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device20,Substation621BLKCARDevice20SIGNALRECEIVEDTRIPENABLEDCHG-DET
00:07.0,ML,TMS,TOCPB,4,Substation1459,BLKCAR,Device285,Substation1459BLKCARDevice285SIGNALXMITNORMALCHG-DET
00:07.0,ML,TMS,TOCED,4,Substation78,BLKCAR,Device753,Substation78BLKCARDevice753SIGNALRECEIVEDNORMALCHG-DET
00:08.0,ML,TMS,TOCSR,4,Substation694,BLKCAR,Device726,Substation694BLKCARDevice726SIGNALXMITALARMCHG-DET
00:08.0,ML,TMS,TOCSR,4,Substation694,BLKCAR,Device726,Substation694BLKCARDevice726SIGNALRECEIVEDBLOCKTRIPCHG-DET
00:08.0,ML,TMS,TOCFC,4,Substation795,BLKCAR,Device775,Substation795BLKCARDevice775SIGNALRECEIVEDNORMALCHG-DET
00:08.0,ML,TMS,TOCLR,4,Substation1303,BLKCAR,Device111,Substation1303BLKCARDevice111SIGNALRECEIVEDNORMALCHG-DET
00:10.0,ML,TMS,TOCSR,4,Substation1051,BLKCAR,Device292,Substation1051BLKCARDevice292SIGNALRECEIVEDNORMALCHG-DET
00:10.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device20,Substation621BLKCARDevice20SIGNALRECEIVEDNORMALCHG-DET
00:12.0,ML,TMS,TOCLR,4,Substation169,BLKCAR,SLYVNX,Substation169BLKCARSLYVNXSIGNALRECEIVEDNORMALCHG-DET
00:21.0,ML,TMS,TOCSR,4,Substation694,BLKCAR,Device726,Substation694BLKCARDevice726SIGNALXMITNORMALCHG-DET
00:21.0,ML,TMS,TOCSR,4,Substation694,BLKCAR,Device726,Substation694BLKCARDevice726SIGNALRECEIVEDNORMALCHG-DET
03:13.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERLOSSCHG-DET
05:02.0,ML,TMS,TOCSR,4,Substation1051,BLKCAR,Device292,Substation1051BLKCARDevice292SIGNALRECEIVEDTRIPENABLEDCHG-DET
05:03.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device50,Substation687BLKCARDevice50SIGNALRECEIVEDTRIPENABLEDCHG-DET
05:03.0,ML,TMS,TOCPB,4,Substation1402,BLKCAR,Device793,Substation1402BLKCARDevice793SIGNALRECEIVEDTRIPENABLEDCHG-DET
05:03.0,ML,TMS,TOCHS,4,Substation136,BLKCAR,Device309,Substation136BLKCARDevice309SIGNALRECEIVEDTRIPENABLEDCHG-DET
05:03.0,ML,TMS,TOCED,4,Substation78,BLKCAR,Device753,Substation78BLKCARDevice753SIGNALRECEIVEDTRIPENABLEDCHG-DET
05:03.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678CARRIERLEVELLOWCHG-DET
05:03.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678#1CARRIERLEVLLOWCHG-DET
05:05.0,ML,TMS,TOCED,4,Substation78,BLKCAR,Device753,Substation78BLKCARDevice753SIGNALRECEIVEDTRIPENABLEDCHG-DET
05:05.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678CARRIERLEVELLOWCHG-DET
05:05.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678#1CARRIERLEVLLOWCHG-DET
05:06.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device50,Substation687BLKCARDevice50SIGNALRECEIVEDNORMALCHG-DET
05:07.0,ML,TMS,TOCPB,4,Substation1402,BLKCAR,Device793,Substation1402BLKCARDevice793SIGNALRECEIVEDNORMALCHG-DET
05:07.0,ML,TMS,TOCHS,4,Substation136,BLKCAR,Device309,Substation136BLKCARDevice309SIGNALRECEIVEDNORMALCHG-DET
05:07.0,ML,TMS,TOCED,4,Substation78,BLKCAR,Device753,Substation78BLKCARDevice753SIGNALRECEIVEDNORMALCHG-DET
05:07.0,ML,TMS,TOCSR,4,Substation1051,BLKCAR,Device292,Substation1051BLKCARDevice292SIGNALRECEIVEDNORMALCHG-DET
05:07.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678CARRIERLEVELNORMALCHG-DET
05:07.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678#1CARRIERLEVLNORMALCHG-DET
05:27.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDNORMALCHG-DET
05:27.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDBLOCKTRIPCHG-DET
05:27.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDNORMALCHG-DET
05:27.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDNORMALCHG-DET
05:27.0,ML,TMS,TOCLR,4,Substation169,BLKCAR,SLYVNX,Substation169BLKCARSLYVNXSIGNALRECEIVEDNORMALCHG-DET
05:30.0,ML,TMS,TOCLR,4,Substation723,BLKCAR,Device516,Substation723BLKCARDevice516SIGNALRECEIVEDNORMALCHG-DET
05:32.0,ML,TMS,TOCLR,4,Substation169,BLKCAR,SLYVNX,Substation169BLKCARSLYVNXSIGNALRECEIVEDNORMALCHG-DET
05:46.0,ML,TMS,TOCPB,4,Substation654,STN,BATTERY,Substation654STNBATTERYTOCGROUNDNORMALCHG-DET
05:55.0,ML,TMS,TOCGR,4,Substation190,BLKCAR,Device391,Substation190BLKCARDevice391CARRIERLEVELLOWCHG-DET
05:57.0,ML,TMS,TOCGR,4,Substation1447,BLKCAR,Device527,Substation1447BLKCARDevice527CARRIERLEVELLOWCHG-DET
05:58.0,ML,TMS,TOCPB,4,Substation654,STN,BATTERY,Substation654STNBATTERYTOCGROUNDALARMCHG-DET
06:01.0,ML,TMS,TOCNL,4,Substation247,BLKCAR,Device424,Substation247BLKCARDevice424SIGNALRECEIVEDTRIPENABLEDCHG-DET
06:03.0,ML,TMS,TOCNL,4,Substation247,BLKCAR,Device424,Substation247BLKCARDevice424SIGNALRECEIVEDNORMALCHG-DET
06:03.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDTRIPENABLEDCHG-DET
06:03.0,ML,TMS,TOCLR,4,Substation1350,BLKCAR,JAX_N_LN,Substation1350BLKCARJAX_N_LNSIGNALRECEIVEDTRIPENABLEDCHG-DET
06:03.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDNORMALCHG-DET
06:04.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDNORMALCHG-DET
06:04.0,ML,TMS,TOCLR,4,Substation169,BLKCAR,Device335,Substation169BLKCARDevice335SIGNALRECEIVEDTRIPENABLEDCHG-DET
06:04.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDBLOCKTRIPCHG-DET
06:05.0,ML,TMS,TOCGR,4,Substation1142,BLKCAR,Device229,Substation1142BLKCARDevice229SIGNALXMITALARMCHG-DET
06:05.0,ML,TMS,TOCNL,4,Substation247,BLKCAR,Device424,Substation247BLKCARDevice424SIGNALRECEIVEDNORMALCHG-DET
06:06.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDNORMALCHG-DET
06:06.0,ML,TMS,TOCLR,4,Substation1350,BLKCAR,JAX_N_LN,Substation1350BLKCARJAX_N_LNSIGNALRECEIVEDNORMALCHG-DET
06:06.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDNORMALCHG-DET
06:09.0,ML,TMS,TOCLR,4,Substation169,BLKCAR,Device335,Substation169BLKCARDevice335SIGNALRECEIVEDNORMALCHG-DET
06:09.0,ML,TMS,TOCGR,4,Substation1142,BLKCAR,Device229,Substation1142BLKCARDevice229SIGNALXMITNORMALCHG-DET
07:49.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERNORMALCHG-DET
08:32.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
10:01.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDBLOCKTRIPCHG-DET
10:03.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDBLOCKTRIPCHG-DET
10:05.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDBLOCKTRIPCHG-DET
10:07.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDNORMALCHG-DET
10:35.0,ML,TMS,TOCBR,4,Substation611,BLKCAR,L741_PULSAR,Substation611BLKCARL741_PULSARSIGNALRECEIVEDBLOCKTRIPCHG-DET
10:35.0,ML,TMS,TOCBR,4,Substation424,BLKCAR,L741_PULSAR,Substation424BLKCARL741_PULSARSIGNALRECEIVEDNORMALCHG-DET
10:37.0,ML,TMS,TOCBR,4,Substation611,BLKCAR,L741_PULSAR,Substation611BLKCARL741_PULSARSIGNALRECEIVEDNORMALCHG-DET
10:39.0,ML,TMS,TOCBR,4,Substation424,BLKCAR,L741_PULSAR,Substation424BLKCARL741_PULSARSIGNALRECEIVEDNORMALCHG-DET
12:06.0,ML,TMS,TOCLR,4,Substation977,BLKCAR,Device754,Substation977BLKCARDevice754SIGNALRECEIVEDTRIPENABLEDCHG-DET
12:10.0,ML,TMS,TOCLR,4,Substation977,BLKCAR,Device754,Substation977BLKCARDevice754SIGNALRECEIVEDNORMALCHG-DET
13:09.0,ML,TMS,TOCBR,4,Substation424,BLKCAR,L342_PULSAR,Substation424BLKCARL342_PULSARSIGNALRECEIVEDBLOCKTRIPCHG-DET
13:22.0,ML,TMS,TOCBR,4,Substation1125,BLKCAR,L342_PULSAR,Substation1125BLKCARL342_PULSARSIGNALRECEIVEDNORMALCHG-DET
13:22.0,ML,TMS,TOCBR,4,Substation424,BLKCAR,L342_PULSAR,Substation424BLKCARL342_PULSARSIGNALRECEIVEDNORMALCHG-DET
17:36.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device349,Substation687BLKCARDevice349SIGNALRECEIVEDNORMALCHG-DET
18:13.0,ML,TMS,TOCNL,4,Substation247,BLKCAR,Device424,Substation247BLKCARDevice424SIGNALRECEIVEDTRIPENABLEDCHG-DET
18:30.0,ML,TMS,TOCNL,4,Substation247,BLKCAR,Device424,Substation247BLKCARDevice424SIGNALRECEIVEDTRIPENABLEDCHG-DET
18:32.0,ML,TMS,TOCNL,4,Substation247,BLKCAR,Device424,Substation247BLKCARDevice424SIGNALRECEIVEDNORMALCHG-DET
21:57.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDBLOCKTRIPCHG-DET
22:06.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDBLOCKTRIPCHG-DET
22:16.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDNORMALCHG-DET
22:26.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDBLOCKTRIPCHG-DET
22:40.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDBLOCKTRIPCHG-DET
22:57.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDNORMALCHG-DET
23:04.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDBLOCKTRIPCHG-DET
